company_industry,kaggle_arshkon,scraped,share_arshkon,share_scraped,pp_change
"Biotechnology Research, Research Services, and Hospitals and Health Care",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Banking and Software Development,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Banking and IT Services and IT Consulting,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Space Research and Technology",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Manufacturing",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Technology, Information and Internet and IT Services and IT Consulting",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Technology, Information and Internet and Computer and Network Security",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Technology, Information and Internet and Banking",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Beverage Manufacturing, Food and Beverage Services, and Freight and Package Transportation",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Banking, Investment Management, and Financial Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Staffing and Recruiting and Medical Equipment Manufacturing,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Staffing and Recruiting and Hospitals and Health Care,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Staffing and Recruiting and Broadcast Media Production and Distribution,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Sporting Goods Manufacturing,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Building Materials,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Data Infrastructure and Analytics, and Technology, Information and Media",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Computer and Network Security, and Telecommunications",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Business Consulting and Services, and Technology, Information and Media",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Business Consulting and Services, and Software Development",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
IT Services and IT Consulting and Energy Technology,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Business Consulting and Services, and Oil and Gas",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, IT Services and IT Consulting, and Software Development",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, IT Services and IT Consulting, and Information Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, IT Services and IT Consulting, and Engineering Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, IT Services and IT Consulting, and Civil Engineering",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, Government Administration, and IT Services and IT Consulting",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Staffing and Recruiting, Civil Engineering, and Engineering Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Wholesale Motor Vehicles and Parts,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Wholesale Food and Beverage,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Accounting and Financial Services,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Strategic Management Services,2.0,2.0,0.0004298302170642596,4.4145237832468826e-05,-0.038568497923179075
"Banking, Investment Banking, and IT Services and IT Consulting",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Banking, Insurance, and Financial Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Banking, and Insurance",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Utilities, Oil and Gas, and Electric Power Generation",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Travel Arrangements, Transportation, Logistics, Supply Chain and Storage, and Truck Transportation",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Alternative Medicine,0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Consumer Services",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
"IT Services and IT Consulting, Advertising Services, and Hospitals and Health Care",0.0,2.0,0.0,4.4145237832468826e-05,0.004414523783246882
Writing and Editing,2.0,1.0,0.0004298302170642596,2.2072618916234413e-05,-0.04077575981480252
Accounting and Business Consulting and Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Accounting, Computer and Network Security, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Administration of Justice,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Administrative and Support Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Advertising Services and Data Infrastructure and Analytics,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Advertising Services and Financial Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Advertising Services and Market Research,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale Building Materials, Computers and Electronics Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale Building Materials, Internet Marketplace Platforms, and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wholesale Footwear,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale Import and Export, Wholesale, and International Trade and Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale Building Materials and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Vehicle Repair and Maintenance,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Utilities, Utilities Administration, and Oil and Gas",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Utilities, Technology, Information and Media, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Utilities, Energy Technology, and Services for Renewable Energy",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Utilities, Appliances, Electrical, and Electronics Manufacturing, and Renewable Energy Semiconductor Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Utilities and Electric Power Transmission, Control, and Distribution",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Utilities and Electric Power Generation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Truck Transportation and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Apparel Manufacturing, Footwear Manufacturing, and Retail Apparel and Fashion",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Animation and Post-production,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Alternative Fuel Vehicle Manufacturing, Motor Vehicle Manufacturing, and Agriculture, Construction, Mining Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Alternative Dispute Resolution,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Industrial Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Air, Water, and Waste Program Management, Water, Waste, Steam, and Air Conditioning Services, and Services for Renewable Energy",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Computers and Electronics Manufacturing, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Construction,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Automation Machinery Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Advertising Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Human Resources Services and Business Consulting and Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Business Consulting and Services, and IT System Design Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Business Consulting and Services, and Consumer Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Banking, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Banking, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Banking, and Investment Management",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Advertising Services, and Accounting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Wholesale Building Materials,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Wholesale Apparel and Sewing Supplies,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Medical Equipment Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Investment Management,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Industrial Machinery Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and IT System Testing and Evaluation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Engineering Services, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Engineering Services, and Design Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Engineering Services, and Aviation and Aerospace Component Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Energy Technology, and Utilities",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Defense and Space Manufacturing, and Security and Investigations",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Defense and Space Manufacturing, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Defense and Space Manufacturing, and Computer and Network Security",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computers and Electronics Manufacturing, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computers and Electronics Manufacturing, and Robotics Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computers and Electronics Manufacturing, and Computer and Network Security",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computer and Network Security, and Wholesale Computer Equipment",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computer and Network Security, and Security and Investigations",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Computer Hardware Manufacturing, and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Business Consulting and Services, and Outsourcing and Offshoring Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Design Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Data Infrastructure and Analytics,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Transportation, Logistics, Supply Chain and Storage, and Medical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Technology, Information and Media, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Software Development, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Software Development, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Software Development, and Health and Human Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Public Health, and Medical Practices",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Medical Practices, and Mental Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Medical Practices, and Medical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Hospitals and Health Care, Medical Practices, and Higher Education",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting, Financial Services, and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
