uid,archetype,projected
linkedin_li-4398530856,backend/systems/services,True
linkedin_li-4398532081,,False
linkedin_li-4402174663,,False
linkedin_li-4402174910,noise/outlier,True
linkedin_li-4402176715,azure/pipelines/solutions,True
linkedin_li-4402177467,backend/systems/services,True
linkedin_li-4402178331,noise/outlier,False
linkedin_li-4402179621,systems/agent/workflows,False
linkedin_li-4402179909,,False
linkedin_li-4402179941,kubernetes/terraform/cicd,True
linkedin_li-4402180470,,False
linkedin_li-4402181024,,False
linkedin_li-4402181814,software/systems/linux,True
linkedin_li-4402182719,degree_practical/degree_phd/phd_related,True
linkedin_li-4402182747,firmware/software/ethernet,True
linkedin_li-4402182793,models/systems/llm,True
linkedin_li-4402183448,,False
linkedin_li-4402183454,,False
linkedin_li-4402183707,qa/selenium/manual,True
linkedin_li-4402183786,noise/outlier,False
linkedin_li-4402183879,,False
linkedin_li-4402184431,,False
linkedin_li-4402184441,,False
linkedin_li-4402185374,,False
linkedin_li-4402185807,,False
linkedin_li-4402186086,features/backend/rails,True
linkedin_li-4402186301,,False
linkedin_li-4402186452,,False
linkedin_li-4402187337,,False
linkedin_li-4402188176,azure/pipelines/solutions,True
linkedin_li-4402188421,backend/systems/services,True
linkedin_li-4402188665,,False
linkedin_li-4402188671,,False
linkedin_li-4402189181,,False
linkedin_li-4402189277,pipelines/sql/etl,True
linkedin_li-4402189326,,False
linkedin_li-4402191182,,False
linkedin_li-4402191262,,False
linkedin_li-4402191265,software/systems/linux,True
linkedin_li-4402191269,backend/systems/services,False
linkedin_li-4402191650,,False
linkedin_li-4402191665,,False
linkedin_li-4402193276,,False
linkedin_li-4402193389,azure/pipelines/solutions,True
linkedin_li-4402194176,azure/pipelines/solutions,True
linkedin_li-4402194194,,False
linkedin_li-4402194209,azure/pipelines/solutions,True
linkedin_li-4402194413,,False
linkedin_li-4402194442,,False
linkedin_li-4402194482,models/systems/llm,True
linkedin_li-4402194504,qa/selenium/manual,True
linkedin_li-4402195187,,False
linkedin_li-4402195220,,False
linkedin_li-4402195591,technologies/millions_americans/tech_trends,True
linkedin_li-4402196144,noise/outlier,False
linkedin_li-4402197301,java/boot/microservices,True
linkedin_li-4402197494,,False
linkedin_li-4402197611,,False
linkedin_li-4402198178,qualifications/th/display,True
linkedin_li-4402198266,noninternship/software/including_standards,True
linkedin_li-4402199131,,False
linkedin_li-4402199340,models/systems/llm,True
linkedin_li-4402200062,,False
linkedin_li-4402202037,azure/sql/solutions,True
linkedin_li-4402204097,,False
linkedin_li-4402205152,backend/systems/services,True
linkedin_li-4402205200,,False
linkedin_li-4402206979,,False
linkedin_li-4402220815,backend/systems/services,True
linkedin_li-4402223309,,False
linkedin_li-4402225810,java/boot/microservices,True
linkedin_li-4402226675,models/systems/llm,True
linkedin_li-4402226689,software/sql/aspnet,True
linkedin_li-4402227135,backend/systems/services,False
linkedin_li-4402228105,,False
linkedin_li-4402228654,,False
linkedin_li-4402228687,backend/systems/services,True
linkedin_li-4402232057,models/systems/llm,True
linkedin_li-4402233514,models/systems/llm,True
linkedin_li-4402233517,noise/outlier,False
linkedin_li-4402235250,software/systems/requirements,True
linkedin_li-4402236233,,False
linkedin_li-4402236254,,False
linkedin_li-4402236257,,False
linkedin_li-4402237254,noise/outlier,False
linkedin_li-4402239070,,False
linkedin_li-4402239201,,False
linkedin_li-4402239218,noise/outlier,False
linkedin_li-4402241156,,False
linkedin_li-4402241559,kubernetes/terraform/cicd,True
linkedin_li-4402242117,,False
linkedin_li-4402242564,,False
linkedin_li-4402242779,java/boot/microservices,False
linkedin_li-4402243065,models/systems/llm,True
linkedin_li-4402243068,software/sql/aspnet,True
linkedin_li-4402243069,,False
linkedin_li-4402244404,,False
linkedin_li-4402244606,,False
linkedin_li-4402244844,,False
linkedin_li-4402246846,software/systems/requirements,True
linkedin_li-4402247844,,False
linkedin_li-4402249784,,False
linkedin_li-4402250384,noninternship/software/including_standards,True
linkedin_li-4402250678,,False
linkedin_li-4402250684,,False
linkedin_li-4402251308,software/requirements/degree,True
linkedin_li-4402251654,,False
linkedin_li-4402252304,,False
linkedin_li-4402253997,,False
linkedin_li-4402256622,,False
linkedin_li-4402258402,software/systems/requirements,True
linkedin_li-4402259317,,False
linkedin_li-4402260481,,False
linkedin_li-4402261286,software/systems/requirements,True
linkedin_li-4402262026,,False
linkedin_li-4402262027,,False
linkedin_li-4402262225,,False
linkedin_li-4402264240,features/backend/rails,False
linkedin_li-4402264711,,False
linkedin_li-4402265233,,False
linkedin_li-4402265239,,False
linkedin_li-4402268019,noise/outlier,False
linkedin_li-4402270517,,False
linkedin_li-4402271136,,False
linkedin_li-4402274637,noise/outlier,False
linkedin_li-4402275616,,False
linkedin_li-4402278572,azure/sql/solutions,True
linkedin_li-4402286130,,False
linkedin_li-4402290876,,False
linkedin_li-4402291270,backend/systems/apis,True
linkedin_li-4402300102,backend/systems/apis,True
linkedin_li-4402300315,kubernetes/terraform/cicd,True
linkedin_li-4402301056,azure/pipelines/solutions,True
linkedin_li-4402301092,,False
linkedin_li-4402301344,azure/pipelines/solutions,True
linkedin_li-4402302056,software/solutions/technology,True
linkedin_li-4402302067,,False
linkedin_li-4402302493,pipelines/sql/etl,True
linkedin_li-4402302515,,False
linkedin_li-4402303148,,False
linkedin_li-4402304128,,False
linkedin_li-4402307001,,False
linkedin_li-4402307257,,False
linkedin_li-4402308322,,False
linkedin_li-4402308855,,False
linkedin_li-4402310108,,False
linkedin_li-4402310250,kubernetes/terraform/cicd,True
linkedin_li-4381644451,kubernetes/terraform/cicd,True
linkedin_li-4381646241,scrum/software/sprint,True
linkedin_li-4381648101,,False
linkedin_li-4381649123,software/systems/requirements,True
linkedin_li-4381649742,software/systems/requirements,True
linkedin_li-4381650282,,False
linkedin_li-4381655383,noise/outlier,False
linkedin_li-4381657535,,False
linkedin_li-4381657722,java/boot/microservices,False
linkedin_li-4381662825,,False
linkedin_li-4381667857,,False
linkedin_li-4381669284,pipelines/sql/etl,True
linkedin_li-4381670709,software/requirements/degree,True
linkedin_li-4381671980,software/systems/requirements,True
linkedin_li-4381674345,kubernetes/terraform/cicd,True
linkedin_li-4381682921,,False
linkedin_li-4381683306,,False
linkedin_li-4381685512,,False
linkedin_li-4381691536,noninternship/software/including_standards,True
linkedin_li-4381691686,noise/outlier,False
linkedin_li-4381696068,kubernetes/terraform/cicd,True
linkedin_li-4381698144,noise/outlier,False
linkedin_li-4381719617,kubernetes/terraform/cicd,False
linkedin_li-4381752736,,False
linkedin_li-4381753430,software/solutions/technology,True
linkedin_li-4381756394,,False
linkedin_li-4381756903,,False
linkedin_li-4381760702,failure/procedures/ability,True
linkedin_li-4381763593,,False
linkedin_li-4381763598,,False
linkedin_li-4381766289,,False
linkedin_li-4381768296,scrum/software/sprint,True
linkedin_li-4381771116,backend/systems/services,True
linkedin_li-4381772786,models/systems/llm,False
linkedin_li-4381773102,noise/outlier,False
linkedin_li-4381774079,,False
linkedin_li-4381777010,linux/routing/systems,True
linkedin_li-4381782810,,False
linkedin_li-4381783023,,False
linkedin_li-4381788700,software/systems/requirements,True
linkedin_li-4381846729,backend/javascript/typescript,True
linkedin_li-4381855265,,False
linkedin_li-4381859482,noise/outlier,False
linkedin_li-4381870171,,False
linkedin_li-4381872960,kubernetes/terraform/cicd,False
linkedin_li-4381884807,software/systems/requirements,True
linkedin_li-4381888741,kubernetes/terraform/cicd,True
linkedin_li-4381892579,,False
linkedin_li-4381896172,,False
linkedin_li-4381898805,azure/pipelines/solutions,True
linkedin_li-4381898974,noise/outlier,True
linkedin_li-4381908455,systems/agent/workflows,True
linkedin_li-4381910811,models/systems/llm,True
linkedin_li-4381911457,software/solutions/technology,True
linkedin_li-4381912275,systems/agent/workflows,True
linkedin_li-4381916130,,False
linkedin_li-4381917628,,False
linkedin_li-4381923576,,False
linkedin_li-4381927065,,False
linkedin_li-4381932003,noise/outlier,True
linkedin_li-4381932817,software/solutions/technology,True
linkedin_li-4381933794,software/solutions/technology,False
linkedin_li-4381934532,models/systems/llm,False
linkedin_li-4381935584,noise/outlier,False
linkedin_li-4381939341,noise/outlier,False
linkedin_li-4381940437,kubernetes/terraform/cicd,True
linkedin_li-4381940811,noise/outlier,False
linkedin_li-4381941293,java/boot/microservices,True
linkedin_li-4381942121,models/systems/llm,True
linkedin_li-4381942428,software/solutions/technology,False
linkedin_li-4381944851,software/systems/requirements,True
linkedin_li-4381948212,software/solutions/technology,True
linkedin_li-4381957686,,False
linkedin_li-4381967827,degree_practical/degree_phd/phd_related,True
linkedin_li-4381968875,,False
linkedin_li-4381975374,,False
linkedin_li-4381980630,pipelines/sql/etl,True
linkedin_li-4381983667,software/solutions/technology,True
linkedin_li-4381987616,software/systems/requirements,True
linkedin_li-4382022129,,False
linkedin_li-4382023887,failure/procedures/ability,True
linkedin_li-4382027798,failure/procedures/ability,True
linkedin_li-4382038484,noise/outlier,False
linkedin_li-4382041288,,False
linkedin_li-4382048683,systems/agent/workflows,True
linkedin_li-4382060819,,False
linkedin_li-4382061840,software/systems/requirements,True
linkedin_li-4382067597,,False
linkedin_li-4382072337,,False
linkedin_li-4382086601,kubernetes/terraform/cicd,False
linkedin_li-4382087559,noise/outlier,False
linkedin_li-4382091400,kubernetes/terraform/cicd,True
linkedin_li-4382091526,noise/outlier,True
linkedin_li-4382092576,software/linux/systems,True
linkedin_li-4382095916,android/kotlin/jetpack,True
linkedin_li-4382096869,,False
linkedin_li-4382098327,,False
linkedin_li-4382104186,noise/outlier,True
linkedin_li-4382107298,software/systems/requirements,True
linkedin_li-4382108609,noise/outlier,False
linkedin_li-4382109625,kubernetes/terraform/cicd,True
linkedin_li-4382112285,,False
linkedin_li-4382112642,azure/sql/solutions,True
linkedin_li-4382113734,software/systems/linux,True
linkedin_li-4382116946,systems/agent/workflows,True
linkedin_li-4382116948,systems/agent/workflows,True
linkedin_li-4382117348,noise/outlier,False
linkedin_li-4382119178,,False
linkedin_li-4382119381,software/sql/aspnet,True
linkedin_li-4382119848,backend/systems/services,True
linkedin_li-4382120150,azure/pipelines/solutions,True
linkedin_li-4382120955,models/systems/llm,True
linkedin_li-4382121711,systems/agent/workflows,True
linkedin_li-4382121734,systems/clearance/requirements,True
linkedin_li-4382123491,systems/agent/workflows,True
linkedin_li-4382124867,azure/pipelines/solutions,True
linkedin_li-4382125042,firmware/software/ethernet,False
linkedin_li-4382126402,systems/agent/workflows,True
linkedin_li-4382127506,systems/clearance/requirements,True
linkedin_li-4382130012,perception/models/driving,True
linkedin_li-4382131418,noise/outlier,False
linkedin_li-4382132237,systems/clearance/requirements,False
linkedin_li-4382134168,,False
linkedin_li-4382135084,systems/agent/workflows,True
linkedin_li-4382135132,systems/clearance/requirements,False
linkedin_li-4382135244,,False
linkedin_li-4382138004,systems/clearance/requirements,True
linkedin_li-4382138636,backend/javascript/typescript,False
linkedin_li-4382139527,,False
linkedin_li-4382139816,pipelines/sql/etl,True
linkedin_li-4382146664,software/systems/requirements,True
linkedin_li-4382149486,backend/systems/apis,True
linkedin_li-4382158317,systems/clearance/requirements,True
linkedin_li-4382158862,kubernetes/terraform/cicd,True
linkedin_li-4382159179,backend/systems/apis,True
linkedin_li-4382159817,perception/models/driving,True
linkedin_li-4382160963,backend/javascript/typescript,True
linkedin_li-4382163693,kubernetes/terraform/cicd,True
linkedin_li-4382163962,,False
linkedin_li-4382166034,,False
linkedin_li-4382166544,perception/models/driving,True
linkedin_li-4382168047,backend/javascript/typescript,True
linkedin_li-4382169804,,False
linkedin_li-4382170330,systems/agent/workflows,True
linkedin_li-4382171854,,False
linkedin_li-4382173796,failure/procedures/ability,True
linkedin_li-4382174540,,False
linkedin_li-4382178094,,False
linkedin_li-4382178585,noise/outlier,True
linkedin_li-4382179628,kubernetes/terraform/cicd,True
linkedin_li-4382185179,,False
linkedin_li-4382187048,noise/outlier,False
linkedin_li-4382188817,software/systems/requirements,True
linkedin_li-4382190184,software/requirements/degree,True
linkedin_li-4382190188,,False
linkedin_li-4382190987,linux/routing/systems,True
linkedin_li-4382192949,noise/outlier,False
linkedin_li-4382193802,,False
linkedin_li-4382195496,noise/outlier,True
linkedin_li-4382201840,,False
linkedin_li-4382210857,noise/outlier,True
linkedin_li-4382214191,azure/sql/solutions,True
linkedin_li-4382216411,,False
linkedin_li-4382216453,,False
linkedin_li-4382218104,,False
linkedin_li-4382224288,,False
linkedin_li-4382230762,backend/systems/services,True
linkedin_li-4382234929,noise/outlier,False
linkedin_li-4382241317,,False
linkedin_li-4382246443,,False
linkedin_li-4382254177,,False
linkedin_li-4398536301,,False
linkedin_li-4398537653,models/systems/llm,False
linkedin_li-4398538643,pipelines/sql/etl,False
linkedin_li-4398539710,pipelines/sql/etl,True
linkedin_li-4398539914,angular/java/backend,True
linkedin_li-4398540568,kubernetes/terraform/cicd,True
linkedin_li-4398541894,,False
linkedin_li-4398542901,,False
linkedin_li-4398543845,models/systems/llm,True
linkedin_li-4398544657,,False
linkedin_li-4398545261,systems/agent/workflows,True
linkedin_li-4398545438,azure/pipelines/solutions,False
linkedin_li-4398546367,kubernetes/terraform/cicd,True
linkedin_li-4398546894,,False
linkedin_li-4398547758,kubernetes/terraform/cicd,True
linkedin_li-4398548732,systems/agent/workflows,True
linkedin_li-4398549543,pipelines/sql/etl,True
linkedin_li-4398549834,software/linux/systems,True
linkedin_li-4398552412,software/systems/requirements,True
linkedin_li-4398553505,,False
linkedin_li-4398554384,noise/outlier,True
linkedin_li-4398555592,,False
linkedin_li-4398555786,,False
linkedin_li-4398557226,,False
linkedin_li-4398557847,,False
linkedin_li-4398558250,,False
linkedin_li-4398558621,,False
linkedin_li-4398558779,noise/outlier,False
linkedin_li-4398558818,,False
linkedin_li-4398559021,,False
linkedin_li-4398559997,backend/javascript/typescript,True
linkedin_li-4398561561,pipelines/sql/etl,False
linkedin_li-4398563118,noise/outlier,False
linkedin_li-4398563230,,False
linkedin_li-4398563802,software/requirements/degree,True
linkedin_li-4398564898,features/backend/rails,True
linkedin_li-4398566127,,False
linkedin_li-4398566841,pipelines/sql/etl,True
linkedin_li-4398567988,software/linux/systems,True
linkedin_li-4398568672,,False
linkedin_li-4398568813,,False
linkedin_li-4398570332,software/systems/linux,True
linkedin_li-4398570422,,False
linkedin_li-4398570598,,False
linkedin_li-4398570996,,False
linkedin_li-4398572275,,False
linkedin_li-4398572475,software/systems/requirements,True
linkedin_li-4398573755,,False
linkedin_li-4398573801,,False
linkedin_li-4398575283,,False
linkedin_li-4398575679,software/solutions/technology,True
linkedin_li-4398578864,models/systems/llm,True
linkedin_li-4398578900,kubernetes/terraform/cicd,True
linkedin_li-4398578979,pipelines/sql/etl,True
linkedin_li-4398580035,,False
linkedin_li-4398580697,,False
linkedin_li-4398581117,features/backend/rails,True
linkedin_li-4398581568,,False
linkedin_li-4398582170,scrum/software/sprint,True
linkedin_li-4398583571,,False
linkedin_li-4398586930,,False
linkedin_li-4398588346,software/requirements/degree,True
linkedin_li-4398589064,,False
linkedin_li-4398589457,,False
linkedin_li-4398589467,noise/outlier,False
linkedin_li-4398589538,noise/outlier,True
linkedin_li-4398590714,customer/customers/application,True
linkedin_li-4398590726,qa/selenium/manual,True
linkedin_li-4398591258,,False
linkedin_li-4398592243,systems/clearance/requirements,True
linkedin_li-4398592729,,False
linkedin_li-4398592937,,False
linkedin_li-4398593978,systems/agent/workflows,True
