title_normalized,n_arshkon,n_scraped,theme,ai_class,marker,change_class
"software engineer, reliability",0.0,4.0,Reliability/SRE,other,none,new_2026
"software engineer, starlink network",0.0,4.0,General SWE,other,none,new_2026
software engineer- full stack,0.0,4.0,Full Stack,other,none,new_2026
software engineering - software engineer,0.0,4.0,General SWE,other,none,new_2026
"software security engineer, full stack",0.0,4.0,Full Stack,other,none,new_2026
space force traffic modeling system engineer for missile tracking (sign-on bonus available),0.0,4.0,Embedded/Systems,other,none,new_2026
specialist systems engineering,0.0,4.0,Other,other,none,new_2026
specialty software engineer- finastra liq,0.0,4.0,General SWE,other,none,new_2026
startup-full stack ai engineer-build ai glasses and more!,0.0,4.0,AI/ML,ai_tool_or_domain,none,new_2026
systems engineer (sharepoint/power platform),0.0,4.0,Embedded/Systems,other,none,new_2026
systems engineer - sme,0.0,4.0,Embedded/Systems,other,none,new_2026
systems engineer with security clearance,0.0,4.0,Embedded/Systems,other,none,new_2026
"systems engineer,",0.0,4.0,Embedded/Systems,other,none,new_2026
thermal systems engineer,0.0,4.0,Embedded/Systems,other,none,new_2026
typescript developer,0.0,4.0,General SWE,other,none,new_2026
web software engineer,0.0,4.0,Frontend/Web,other,none,new_2026
#product software engineer,0.0,3.0,General SWE,other,none,new_2026
#software engineer,0.0,3.0,General SWE,other,none,new_2026
&c systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
", full stack engineer (python, oracle)",0.0,3.0,Full Stack,other,none,new_2026
", software engineer - ios",0.0,3.0,Mobile,other,none,new_2026
", software engineer, information security, non-human identity / agentic identity",0.0,3.0,Security,other,none,new_2026
", software engineer- android",0.0,3.0,Mobile,other,none,new_2026
", systems engineer",0.0,3.0,Embedded/Systems,other,none,new_2026
", systems engineering",0.0,3.0,Other,other,none,new_2026
. developer,0.0,3.0,General SWE,other,none,new_2026
. frontend engineer,0.0,3.0,Frontend/Web,other,none,new_2026
. site reliability engineer (sre),0.0,3.0,Reliability/SRE,other,none,new_2026
". software dev engineer, antenna system validation, amazon leo",0.0,3.0,General SWE,other,none,new_2026
". software dev engineer, leo ai foundations",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
". software development engineer, amazon",0.0,3.0,General SWE,other,none,new_2026
. software engineer (c#/.net),0.0,3.0,General SWE,other,none,new_2026
". software engineer, full stack",0.0,3.0,Full Stack,other,none,new_2026
. system engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
. web developer,0.0,3.0,Frontend/Web,other,none,new_2026
.net core software engineer,0.0,3.0,General SWE,other,none,new_2026
2026 full-time - software engineer - onsite (ma),0.0,3.0,General SWE,other,none,new_2026
advanced ai engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
advanced software engineer (c++) - aerospace,0.0,3.0,General SWE,other,none,new_2026
advanced software engineer - sre with database administration,0.0,3.0,Reliability/SRE,other,none,new_2026
agent engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
agent software engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai and ml engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai devops engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"ai engineer (gen ai platform services, agentic ai)",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai engineer (remote),0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai engineer (trading analytics & data engineering),0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai engineer – data and ai,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"ai engineer, ads ai",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"ai engineer, operations",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai full stack engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai infrastructure engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai/ml engineer (data & cloud platforms),0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
ai/ml platform engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
algorithm software engineer,0.0,3.0,General SWE,other,none,new_2026
algorithms software engineer,0.0,3.0,General SWE,other,none,new_2026
"amazon dedicated cloud engineer, kumo enigma",0.0,3.0,General SWE,other,none,new_2026
"amazon robotics - 2026 robotics systems engineer intern/co-op, robotics deployment engineering",0.0,3.0,Embedded/Systems,other,none,new_2026
angular front end software developer with azure public trust (remote),0.0,3.0,Frontend/Web,other,none,new_2026
application engineer -,0.0,3.0,General SWE,other,none,new_2026
application engineer - semiconductor devices testing,0.0,3.0,General SWE,other,none,new_2026
application programmer,0.0,3.0,Other,other,none,new_2026
applications programmer/analyst,0.0,3.0,Other,other,none,new_2026
"architect, software engineering",0.0,3.0,Other,other,none,new_2026
artificial intelligence software engineer,0.0,3.0,General SWE,other,none,new_2026
asset & wealth management - software engineer - vice president - dallas,0.0,3.0,General SWE,other,none,new_2026
associate - ai data engineer,0.0,3.0,AI/ML,ai_tool_or_domain,associate,new_2026
associate - software engineer - ai & cloud platforms,0.0,3.0,AI/ML,ai_tool_or_domain,associate,new_2026
associate software engineer - seeking 2025 & 2026 grads,0.0,3.0,General SWE,other,associate,new_2026
automation qa engineer,0.0,3.0,QA/Testing,other,none,new_2026
automation software engineer: ai and machine learning,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
autonomous systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
autonomous vehicle software engineer,0.0,3.0,General SWE,other,none,new_2026
aws cloud & agentic ai engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
aws developer/data engineer,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
aws full stack developer,0.0,3.0,Full Stack,other,none,new_2026
aws infrastructure engineer,0.0,3.0,General SWE,other,none,new_2026
aws public cloud engineer - must have both aws/azure,0.0,3.0,General SWE,other,none,new_2026
aws python developer (java cert required),0.0,3.0,General SWE,other,none,new_2026
back end developer intern 2026,0.0,3.0,Backend/API,other,none,new_2026
back-end java engineer,0.0,3.0,General SWE,other,none,new_2026
backend engineer - managed services (hybrid),0.0,3.0,Backend/API,other,none,new_2026
backend engineer - san francisco,0.0,3.0,Backend/API,other,none,new_2026
backend go engineer,0.0,3.0,Backend/API,other,none,new_2026
backend python engineer,0.0,3.0,Backend/API,other,none,new_2026
c/c++ software development engineer,0.0,3.0,General SWE,other,none,new_2026
c5i software engineer,0.0,3.0,General SWE,other,none,new_2026
chief software engineer,0.0,3.0,General SWE,other,none,new_2026
client platform engineer,0.0,3.0,Platform,other,none,new_2026
clinical data engineer,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
cloud infrastructure software engineer,0.0,3.0,General SWE,other,none,new_2026
cloud platform software engineer,0.0,3.0,Platform,other,none,new_2026
cloudops engineer,0.0,3.0,General SWE,other,none,new_2026
cnc application engineer,0.0,3.0,General SWE,other,none,new_2026
compiler software engineer,0.0,3.0,General SWE,other,none,new_2026
consulting application engineer,0.0,3.0,General SWE,other,none,new_2026
critical communications networks software engineer,0.0,3.0,General SWE,other,none,new_2026
"data engineer ( consultant, data & analytics)",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer (gcp),0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer (python, aws, sql, genai) (enterprise platforms technology)",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer (python, pyspark)",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer (tableau and etl),0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer (w2 only),0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer , amazon payment products",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer , utr planning tech",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer - finance technology, finance technology",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer - kafka,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer - manager,0.0,3.0,Data/Analytics,ai_domain,manager,new_2026
data engineer - oracle dba - oci,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineer - vice president,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
"data engineer, analytics",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data engineering specialist,0.0,3.0,Other,ai_domain,none,new_2026
data product engineer,0.0,3.0,General SWE,ai_domain,none,new_2026
"data scientist, full stack",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
data software engineer,0.0,3.0,General SWE,ai_domain,none,new_2026
design system engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
developer-full stack,0.0,3.0,Full Stack,other,none,new_2026
"devops (aws, ansible, terraform, docker) (contractor)",0.0,3.0,DevOps,other,none,new_2026
devops / mlops engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer (aws),0.0,3.0,DevOps,other,none,new_2026
devops engineer (technology specialist ) - digital and technology partners - onsite/hybrid,0.0,3.0,DevOps,other,none,new_2026
devops engineer (usaf cloud one),0.0,3.0,DevOps,other,none,new_2026
devops engineer - networking,0.0,3.0,DevOps,other,none,new_2026
devops systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
"director, data engineer",0.0,3.0,Data/Analytics,ai_domain,none,new_2026
drupal full-stack developer,0.0,3.0,General SWE,other,none,new_2026
dts systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
embedded linux software engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
embedded platform engineer,0.0,3.0,Platform,other,none,new_2026
"embedded software dev engineer, amazon leo",0.0,3.0,Embedded/Systems,other,none,new_2026
embedded software engineer (rtos / arm / drivers),0.0,3.0,Embedded/Systems,other,none,new_2026
embedded software engineer - firmware,0.0,3.0,Embedded/Systems,other,none,new_2026
embedded software engineer intern,0.0,3.0,Embedded/Systems,other,none,new_2026
"embedded software engineer,",0.0,3.0,Embedded/Systems,other,none,new_2026
"embedded software engineer, onsite",0.0,3.0,Embedded/Systems,other,none,new_2026
"engineer , data engineering",0.0,3.0,General SWE,ai_domain,none,new_2026
"engineer , systems engineering",0.0,3.0,General SWE,other,none,new_2026
engineer - full-stack (api/software development/microservices),0.0,3.0,General SWE,other,none,new_2026
"engineer, software development engineering",0.0,3.0,General SWE,other,none,new_2026
engineer-software development,0.0,3.0,General SWE,other,none,new_2026
enterprise it systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
enterprise systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
equities post trade and data platform engineer,0.0,3.0,Data/Analytics,ai_domain,none,new_2026
fast labs - software engineer (sign-on bonus available),0.0,3.0,General SWE,other,none,new_2026
founding frontend engineer,0.0,3.0,Frontend/Web,other,none,new_2026
founding full-stack engineer,0.0,3.0,General SWE,other,none,new_2026
"front end developer, angular + javascript",0.0,3.0,Frontend/Web,other,none,new_2026
"front end developer, mid",0.0,3.0,Frontend/Web,other,none,new_2026
"front end developer, react+ javascript",0.0,3.0,Frontend/Web,other,none,new_2026
front-end software engineer,0.0,3.0,General SWE,other,none,new_2026
frontend engineer - rider,0.0,3.0,Frontend/Web,other,none,new_2026
full stack,0.0,3.0,Full Stack,other,none,new_2026
"full stack (java, angular) software engineer",0.0,3.0,Full Stack,other,none,new_2026
full stack (java/react/aws),0.0,3.0,Full Stack,other,none,new_2026
full stack aws cloud developer,0.0,3.0,Full Stack,other,none,new_2026
full stack developer (contract),0.0,3.0,Full Stack,other,none,new_2026
full stack developer (java & react),0.0,3.0,Full Stack,other,none,new_2026
full stack developer (remote),0.0,3.0,Full Stack,other,none,new_2026
full stack developer - intermediate,0.0,3.0,Full Stack,other,none,new_2026
full stack developer contractor,0.0,3.0,Full Stack,other,none,new_2026
full stack developer intern,0.0,3.0,Full Stack,other,none,new_2026
full stack engineer (java/react),0.0,3.0,Full Stack,other,none,new_2026
full stack engineer (level ),0.0,3.0,Full Stack,other,none,new_2026
"full stack engineer - .net, angular, azure",0.0,3.0,Full Stack,other,none,new_2026
full stack engineer specialist,0.0,3.0,Full Stack,other,none,new_2026
"full stack engineer, platform devxp",0.0,3.0,Full Stack,other,none,new_2026
full stack ground software engineer - lunar permanence,0.0,3.0,Full Stack,other,none,new_2026
full stack mobile developer,0.0,3.0,Full Stack,other,none,new_2026
full stack software engineer (ts/sci),0.0,3.0,Full Stack,other,none,new_2026
full stack software engineers for ai training,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
full-stack ai developer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
full-stack platform engineer - agentic ai,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
full-stack sitecore engineer,0.0,3.0,General SWE,other,none,new_2026
fullstack developer java with angular,0.0,3.0,Full Stack,other,none,new_2026
fullstack/ backend engineer,0.0,3.0,Backend/API,other,none,new_2026
gameplay software engineer,0.0,3.0,General SWE,other,none,new_2026
gcp ai engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
gcp data engineer (w2 only),0.0,3.0,Data/Analytics,ai_domain,none,new_2026
google cloud platform data engineer (w2 only),0.0,3.0,Data/Analytics,ai_domain,none,new_2026
google cloud platform engineer,0.0,3.0,Platform,other,none,new_2026
gpu software development engineer,0.0,3.0,General SWE,other,none,new_2026
"ground software engineer, space",0.0,3.0,General SWE,other,none,new_2026
infrastructure engineer - solace,0.0,3.0,General SWE,other,none,new_2026
it applications developer,0.0,3.0,General SWE,other,none,new_2026
it data engineering,0.0,3.0,Other,ai_domain,none,new_2026
it enterprise systems engineer,0.0,3.0,Embedded/Systems,other,none,new_2026
"it, software engineer",0.0,3.0,General SWE,other,none,new_2026
java full stack developer (contract),0.0,3.0,Full Stack,other,none,new_2026
java full-stack engineer,0.0,3.0,General SWE,other,none,new_2026
java fullstack,0.0,3.0,Full Stack,other,none,new_2026
java software engineer -equity derivatives technology,0.0,3.0,General SWE,other,none,new_2026
lunar terrain vehicle (ltv) software engineer (nasa ltvs award contingent),0.0,3.0,General SWE,other,none,new_2026
machine learning engineer - generative ai,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
machine learning engineer - perception,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
machine learning engineer - ranking & recommendations (generative ai),0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"machine learning engineer, perception",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"machine learning engineer, vllm",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
"machine learning engineer, wwps proserve data and machine learning",0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
mainframe software development engineer,0.0,3.0,General SWE,other,none,new_2026
mainframe software engineer,0.0,3.0,General SWE,other,none,new_2026
"manager, devops engineering",0.0,3.0,DevOps,other,manager,new_2026
manufacturing software engineer,0.0,3.0,General SWE,other,none,new_2026
member of technical - machine learning engineer,0.0,3.0,AI/ML,ai_tool_or_domain,none,new_2026
microsoft azure cloud engineer,0.0,3.0,General SWE,other,none,new_2026
ml infrastructure engineer,0.0,3.0,General SWE,ai_domain,none,new_2026
