tech,category,period,seniority_final,n,mention_posts,total_mentions,chars,mention_rate_pct,mentions_per_1k_chars,tech_rank
Perplexity,ai_tools,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Perplexity,ai_tools,2024-04,entry,773,0,0,1412080,0.0,0.0,2.0
Perplexity,ai_tools,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,3.0
Perplexity,ai_tools,2024-04,unknown,853,0,0,1010770,0.0,0.0,2.0
Perplexity,ai_tools,2026-03,associate,114,0,0,208062,0.0,0.0,3.0
Perplexity,ai_tools,2026-03,director,26,0,0,79018,0.0,0.0,1.0
Perplexity,ai_tools,2026-03,entry,561,0,0,1182047,0.0,0.0,6.0
Perplexity,ai_tools,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,6.0
Perplexity,ai_tools,2026-03,unknown,264,0,0,772203,0.0,0.0,6.0
Pinecone,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
Pinecone,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
Pinecone,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
Pinecone,ai_llm_new,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,9.0
Pinecone,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
Pinecone,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Pinecone,ai_llm_new,2024-04,entry,773,0,0,1412080,0.0,0.0,5.0
Pinecone,ai_llm_new,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,8.0
Pinecone,ai_llm_new,2024-04,unknown,853,0,0,1010770,0.0,0.0,5.0
Pinecone,ai_llm_new,2026-03,associate,114,0,0,208062,0.0,0.0,4.0
Pinecone,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Pinecone,ai_llm_new,2026-03,entry,561,0,0,1182047,0.0,0.0,9.0
Pinecone,ai_llm_new,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,14.0
Pinecone,ai_llm_new,2026-03,unknown,264,0,0,772203,0.0,0.0,9.0
Playwright,testing_practices,2024-01,associate,1292,0,0,1818618,0.0,0.0,9.0
Playwright,testing_practices,2024-01,director,86,0,0,218445,0.0,0.0,3.0
Playwright,testing_practices,2024-01,entry,121,0,0,158075,0.0,0.0,4.0
Playwright,testing_practices,2024-01,mid-senior,20544,28,30,33010694,0.13629283489096572,0.0009087964039774505,9.0
Playwright,testing_practices,2024-04,associate,210,2,3,363992,0.9523809523809524,0.008241939383283148,4.0
Playwright,testing_practices,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Playwright,testing_practices,2024-04,entry,773,7,9,1412080,0.9055627425614489,0.006373576567899835,7.0
Playwright,testing_practices,2024-04,mid-senior,2783,15,17,4949682,0.5389867049946101,0.00343456407906609,8.0
Playwright,testing_practices,2024-04,unknown,853,2,3,1010770,0.23446658851113714,0.0029680342709023813,8.0
Playwright,testing_practices,2026-03,associate,114,3,3,208062,2.631578947368421,0.014418779017792774,4.0
Playwright,testing_practices,2026-03,director,26,1,1,79018,3.8461538461538463,0.012655344351919815,3.0
Playwright,testing_practices,2026-03,entry,561,6,8,1182047,1.06951871657754,0.006767920395720306,5.0
Playwright,testing_practices,2026-03,mid-senior,3353,47,59,8511831,1.4017297942141367,0.006931528598253419,7.0
Playwright,testing_practices,2026-03,unknown,264,1,1,772203,0.3787878787878788,0.0012949962639357785,5.0
PostgreSQL,data,2024-01,associate,1292,67,83,1818618,5.185758513931889,0.04563905119161913,2.0
PostgreSQL,data,2024-01,director,86,2,3,218445,2.3255813953488373,0.013733434045182999,2.0
PostgreSQL,data,2024-01,entry,121,4,4,158075,3.3057851239669422,0.02530444409299383,2.0
PostgreSQL,data,2024-01,mid-senior,20544,1074,1222,33010694,5.227803738317757,0.03701830685534815,3.0
PostgreSQL,data,2024-04,associate,210,12,15,363992,5.714285714285714,0.04120969691641574,2.0
PostgreSQL,data,2024-04,director,20,2,2,37210,10.0,0.05374899220639613,2.0
PostgreSQL,data,2024-04,entry,773,38,46,1412080,4.915912031047866,0.032576058013710274,3.0
PostgreSQL,data,2024-04,mid-senior,2783,175,212,4949682,6.288178224937119,0.04283103439776535,3.0
PostgreSQL,data,2024-04,unknown,853,50,58,1010770,5.861664712778429,0.057381995904112706,3.0
PostgreSQL,data,2026-03,associate,114,11,14,208062,9.649122807017543,0.06728763541636627,2.0
PostgreSQL,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
PostgreSQL,data,2026-03,entry,561,54,61,1182047,9.62566844919786,0.051605393017367336,2.0
PostgreSQL,data,2026-03,mid-senior,3353,315,408,8511831,9.394572025052192,0.04793328250995585,2.0
PostgreSQL,data,2026-03,unknown,264,14,22,772203,5.303030303030303,0.028489917806587127,2.0
Power BI,data,2024-01,associate,1292,0,0,1818618,0.0,0.0,14.0
Power BI,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Power BI,data,2024-01,entry,121,0,0,158075,0.0,0.0,6.0
Power BI,data,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,18.0
Power BI,data,2024-04,associate,210,0,0,363992,0.0,0.0,8.0
Power BI,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
Power BI,data,2024-04,entry,773,0,0,1412080,0.0,0.0,12.0
Power BI,data,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,17.0
Power BI,data,2024-04,unknown,853,0,0,1010770,0.0,0.0,13.0
Power BI,data,2026-03,associate,114,0,0,208062,0.0,0.0,7.0
Power BI,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Power BI,data,2026-03,entry,561,0,0,1182047,0.0,0.0,11.0
Power BI,data,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,17.0
Power BI,data,2026-03,unknown,264,0,0,772203,0.0,0.0,11.0
Presto,data,2024-01,associate,1292,2,2,1818618,0.15479876160990713,0.0010997361732920272,13.0
Presto,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Presto,data,2024-01,entry,121,0,0,158075,0.0,0.0,6.0
Presto,data,2024-01,mid-senior,20544,47,51,33010694,0.22877725856697817,0.0015449538867616658,12.0
Presto,data,2024-04,associate,210,2,2,363992,0.9523809523809524,0.005494626255522099,6.0
Presto,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
Presto,data,2024-04,entry,773,2,2,1412080,0.258732212160414,0.0014163503484221859,10.0
Presto,data,2024-04,mid-senior,2783,12,13,4949682,0.4311893639956881,0.0026264313545799507,11.0
Presto,data,2024-04,unknown,853,3,3,1010770,0.3516998827667058,0.0029680342709023813,11.0
Presto,data,2026-03,associate,114,0,0,208062,0.0,0.0,7.0
Presto,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Presto,data,2026-03,entry,561,1,1,1182047,0.17825311942959002,0.0008459900494650382,10.0
Presto,data,2026-03,mid-senior,3353,10,14,8511831,0.29824038174768863,0.0016447694978906418,13.0
Presto,data,2026-03,unknown,264,0,0,772203,0.0,0.0,11.0
Prometheus,cloud_devops,2024-01,associate,1292,0,0,1818618,0.0,0.0,18.0
Prometheus,cloud_devops,2024-01,director,86,0,0,218445,0.0,0.0,6.0
Prometheus,cloud_devops,2024-01,entry,121,0,0,158075,0.0,0.0,9.0
Prometheus,cloud_devops,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,20.0
Prometheus,cloud_devops,2024-04,associate,210,0,0,363992,0.0,0.0,15.0
Prometheus,cloud_devops,2024-04,director,20,0,0,37210,0.0,0.0,6.0
Prometheus,cloud_devops,2024-04,entry,773,0,0,1412080,0.0,0.0,19.0
Prometheus,cloud_devops,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,20.0
Prometheus,cloud_devops,2024-04,unknown,853,0,0,1010770,0.0,0.0,17.0
Prometheus,cloud_devops,2026-03,associate,114,0,0,208062,0.0,0.0,13.0
Prometheus,cloud_devops,2026-03,director,26,0,0,79018,0.0,0.0,10.0
Prometheus,cloud_devops,2026-03,entry,561,0,0,1182047,0.0,0.0,18.0
Prometheus,cloud_devops,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,20.0
Prometheus,cloud_devops,2026-03,unknown,264,0,0,772203,0.0,0.0,17.0
Prompt engineering,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
Prompt engineering,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
Prompt engineering,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
Prompt engineering,ai_llm_new,2024-01,mid-senior,20544,35,45,33010694,0.17036604361370716,0.0013631946059661758,5.0
Prompt engineering,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
Prompt engineering,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Prompt engineering,ai_llm_new,2024-04,entry,773,3,5,1412080,0.38809831824062097,0.003540875871055464,2.0
Prompt engineering,ai_llm_new,2024-04,mid-senior,2783,8,18,4949682,0.2874595759971254,0.003636597260187624,5.0
Prompt engineering,ai_llm_new,2024-04,unknown,853,3,5,1010770,0.3516998827667058,0.004946723784837303,2.0
Prompt engineering,ai_llm_new,2026-03,associate,114,2,3,208062,1.7543859649122806,0.014418779017792774,2.0
Prompt engineering,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Prompt engineering,ai_llm_new,2026-03,entry,561,18,24,1182047,3.2085561497326207,0.020303761187160915,3.0
Prompt engineering,ai_llm_new,2026-03,mid-senior,3353,105,155,8511831,3.1315240083507305,0.01820994801236068,3.0
Prompt engineering,ai_llm_new,2026-03,unknown,264,5,7,772203,1.893939393939394,0.00906497384755045,5.0
PyTorch,ai_ml_traditional,2024-01,associate,1292,17,17,1818618,1.3157894736842104,0.009347757472982231,2.0
PyTorch,ai_ml_traditional,2024-01,director,86,1,1,218445,1.1627906976744187,0.004577811348394333,1.0
PyTorch,ai_ml_traditional,2024-01,entry,121,1,1,158075,0.8264462809917356,0.0063261110232484576,2.0
PyTorch,ai_ml_traditional,2024-01,mid-senior,20544,347,371,33010694,1.6890576323987538,0.01123878219585447,2.0
PyTorch,ai_ml_traditional,2024-04,associate,210,0,0,363992,0.0,0.0,3.0
PyTorch,ai_ml_traditional,2024-04,director,20,0,0,37210,0.0,0.0,2.0
PyTorch,ai_ml_traditional,2024-04,entry,773,10,11,1412080,1.29366106080207,0.007789926916322022,1.0
PyTorch,ai_ml_traditional,2024-04,mid-senior,2783,75,86,4949682,2.6949335249730506,0.017374853576451983,1.0
PyTorch,ai_ml_traditional,2024-04,unknown,853,12,13,1010770,1.406799531066823,0.012861481840576986,2.0
PyTorch,ai_ml_traditional,2026-03,associate,114,1,1,208062,0.8771929824561403,0.0048062596725975916,1.0
PyTorch,ai_ml_traditional,2026-03,director,26,2,2,79018,7.6923076923076925,0.02531068870383963,1.0
PyTorch,ai_ml_traditional,2026-03,entry,561,29,36,1182047,5.169340463458111,0.030455641780741376,1.0
PyTorch,ai_ml_traditional,2026-03,mid-senior,3353,153,169,8511831,4.563077840739636,0.01985471751025132,1.0
PyTorch,ai_ml_traditional,2026-03,unknown,264,16,17,772203,6.0606060606060606,0.022014936486908235,1.0
Pytest,testing_practices,2024-01,associate,1292,2,2,1818618,0.15479876160990713,0.0010997361732920272,8.0
Pytest,testing_practices,2024-01,director,86,0,0,218445,0.0,0.0,3.0
Pytest,testing_practices,2024-01,entry,121,0,0,158075,0.0,0.0,4.0
Pytest,testing_practices,2024-01,mid-senior,20544,34,40,33010694,0.16549844236760125,0.0012117285386366006,8.0
Pytest,testing_practices,2024-04,associate,210,1,4,363992,0.4761904761904762,0.010989252511044198,5.0
Pytest,testing_practices,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Pytest,testing_practices,2024-04,entry,773,3,3,1412080,0.38809831824062097,0.0021245255226332786,9.0
Pytest,testing_practices,2024-04,mid-senior,2783,8,9,4949682,0.2874595759971254,0.001818298630093812,9.0
Pytest,testing_practices,2024-04,unknown,853,4,4,1010770,0.4689331770222743,0.0039573790278698414,7.0
Pytest,testing_practices,2026-03,associate,114,0,0,208062,0.0,0.0,6.0
Pytest,testing_practices,2026-03,director,26,0,0,79018,0.0,0.0,4.0
Pytest,testing_practices,2026-03,entry,561,7,7,1182047,1.2477718360071302,0.005921930346255267,4.0
Pytest,testing_practices,2026-03,mid-senior,3353,16,17,8511831,0.47718461079630187,0.0019972201045814937,9.0
Pytest,testing_practices,2026-03,unknown,264,2,2,772203,0.7575757575757576,0.002589992527871557,4.0
Python,languages,2024-01,associate,1292,0,0,1818618,0.0,0.0,16.0
Python,languages,2024-01,director,86,0,0,218445,0.0,0.0,9.0
Python,languages,2024-01,entry,121,0,0,158075,0.0,0.0,10.0
Python,languages,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,16.0
Python,languages,2024-04,associate,210,0,0,363992,0.0,0.0,11.0
Python,languages,2024-04,director,20,0,0,37210,0.0,0.0,5.0
Python,languages,2024-04,entry,773,0,0,1412080,0.0,0.0,14.0
Python,languages,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,16.0
Python,languages,2024-04,unknown,853,0,0,1010770,0.0,0.0,15.0
Python,languages,2026-03,associate,114,0,0,208062,0.0,0.0,9.0
Python,languages,2026-03,director,26,0,0,79018,0.0,0.0,5.0
Python,languages,2026-03,entry,561,0,0,1182047,0.0,0.0,13.0
Python,languages,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,17.0
Python,languages,2026-03,unknown,264,0,0,772203,0.0,0.0,12.0
QA,testing_practices,2024-01,associate,1292,72,110,1818618,5.572755417956656,0.060485489531061504,2.0
QA,testing_practices,2024-01,director,86,0,0,218445,0.0,0.0,3.0
QA,testing_practices,2024-01,entry,121,4,4,158075,3.3057851239669422,0.02530444409299383,2.0
QA,testing_practices,2024-01,mid-senior,20544,766,1291,33010694,3.728582554517134,0.03910853858449628,2.0
QA,testing_practices,2024-04,associate,210,15,22,363992,7.142857142857142,0.060440888810743096,1.0
QA,testing_practices,2024-04,director,20,2,2,37210,10.0,0.05374899220639613,1.0
QA,testing_practices,2024-04,entry,773,43,62,1412080,5.5627425614489,0.04390686080108776,2.0
QA,testing_practices,2024-04,mid-senior,2783,146,247,4949682,5.246137261947538,0.04990219573701907,2.0
QA,testing_practices,2024-04,unknown,853,26,44,1010770,3.048065650644783,0.04353116930656826,2.0
QA,testing_practices,2026-03,associate,114,8,23,208062,7.017543859649122,0.1105439724697446,1.0
QA,testing_practices,2026-03,director,26,1,1,79018,3.8461538461538463,0.012655344351919815,3.0
QA,testing_practices,2026-03,entry,561,32,49,1182047,5.704099821746881,0.04145351242378687,1.0
QA,testing_practices,2026-03,mid-senior,3353,212,308,8511831,6.3226960930509986,0.03618492895359412,2.0
QA,testing_practices,2026-03,unknown,264,14,26,772203,5.303030303030303,0.033669902862330243,2.0
R,languages,2024-01,associate,1292,80,112,1818618,6.191950464396285,0.06158522570435352,5.0
R,languages,2024-01,director,86,4,6,218445,4.651162790697675,0.027466868090365998,5.0
R,languages,2024-01,entry,121,9,11,158075,7.43801652892562,0.06958722125573304,4.0
R,languages,2024-01,mid-senior,20544,1079,1379,33010694,5.252141744548287,0.04177434136949681,6.0
R,languages,2024-04,associate,210,16,27,363992,7.6190476190476195,0.07417745444954833,4.0
R,languages,2024-04,director,20,0,0,37210,0.0,0.0,5.0
R,languages,2024-04,entry,773,30,48,1412080,3.8809831824062093,0.03399240836213246,6.0
R,languages,2024-04,mid-senior,2783,113,132,4949682,4.060366510959397,0.026668379908042578,7.0
R,languages,2024-04,unknown,853,27,36,1010770,3.1652989449003512,0.035616411250828574,7.0
R,languages,2026-03,associate,114,6,7,208062,5.263157894736842,0.03364381770818314,5.0
R,languages,2026-03,director,26,2,3,79018,7.6923076923076925,0.03796603305575945,3.0
R,languages,2026-03,entry,561,23,45,1182047,4.09982174688057,0.03806955222592672,6.0
R,languages,2026-03,mid-senior,3353,84,127,8511831,2.5052192066805845,0.014920409016579395,10.0
R,languages,2026-03,unknown,264,14,20,772203,5.303030303030303,0.025899925278715572,7.0
RAG,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
RAG,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
RAG,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
RAG,ai_llm_new,2024-01,mid-senior,20544,8,10,33010694,0.03894080996884735,0.00030293213465915016,7.0
RAG,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
RAG,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
RAG,ai_llm_new,2024-04,entry,773,1,1,1412080,0.129366106080207,0.0007081751742110929,4.0
RAG,ai_llm_new,2024-04,mid-senior,2783,14,23,4949682,0.5030542579949695,0.0046467631657952976,3.0
RAG,ai_llm_new,2024-04,unknown,853,2,2,1010770,0.23446658851113714,0.0019786895139349207,3.0
RAG,ai_llm_new,2026-03,associate,114,3,5,208062,2.631578947368421,0.024031298362987955,1.0
RAG,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
RAG,ai_llm_new,2026-03,entry,561,22,37,1182047,3.9215686274509802,0.031301631830206414,2.0
RAG,ai_llm_new,2026-03,mid-senior,3353,171,370,8511831,5.099910527885475,0.04346890815853839,2.0
RAG,ai_llm_new,2026-03,unknown,264,67,119,772203,25.37878787878788,0.15410455540835763,2.0
REST,backend_infra,2024-01,associate,1292,184,229,1818618,14.241486068111456,0.12591979184193713,2.0
REST,backend_infra,2024-01,director,86,6,6,218445,6.976744186046512,0.027466868090365998,2.0
REST,backend_infra,2024-01,entry,121,11,14,158075,9.090909090909092,0.08856555432547841,2.0
REST,backend_infra,2024-01,mid-senior,20544,2601,3261,33010694,12.660630841121495,0.09878616911234886,2.0
REST,backend_infra,2024-04,associate,210,22,28,363992,10.476190476190476,0.0769247675773094,2.0
REST,backend_infra,2024-04,director,20,2,2,37210,10.0,0.05374899220639613,2.0
REST,backend_infra,2024-04,entry,773,102,130,1412080,13.195342820181114,0.09206277264744207,2.0
REST,backend_infra,2024-04,mid-senior,2783,543,693,4949682,19.511318720804887,0.14000899451722354,2.0
REST,backend_infra,2024-04,unknown,853,160,203,1010770,18.757327080890974,0.20083698566439448,2.0
REST,backend_infra,2026-03,associate,114,17,22,208062,14.912280701754385,0.105737712797147,2.0
REST,backend_infra,2026-03,director,26,5,5,79018,19.230769230769234,0.06327672175959907,2.0
REST,backend_infra,2026-03,entry,561,92,103,1182047,16.39928698752228,0.08713697509489894,2.0
REST,backend_infra,2026-03,mid-senior,3353,689,922,8511831,20.548762302415746,0.10831981978965512,2.0
REST,backend_infra,2026-03,unknown,264,53,60,772203,20.075757575757574,0.0776997758361467,3.0
Rails,backend_infra,2024-01,associate,1292,2,2,1818618,0.15479876160990713,0.0010997361732920272,9.0
Rails,backend_infra,2024-01,director,86,0,0,218445,0.0,0.0,6.0
Rails,backend_infra,2024-01,entry,121,0,0,158075,0.0,0.0,5.0
Rails,backend_infra,2024-01,mid-senior,20544,125,198,33010694,0.6084501557632399,0.005998056266251173,9.0
Rails,backend_infra,2024-04,associate,210,1,1,363992,0.4761904761904762,0.0027473131277610495,8.0
Rails,backend_infra,2024-04,director,20,1,1,37210,5.0,0.026874496103198066,3.0
Rails,backend_infra,2024-04,entry,773,8,18,1412080,1.034928848641656,0.01274715313579967,8.0
Rails,backend_infra,2024-04,mid-senior,2783,38,74,4949682,1.3654329859863457,0.014950455402993565,7.0
Rails,backend_infra,2024-04,unknown,853,7,13,1010770,0.8206330597889802,0.012861481840576986,7.0
Rails,backend_infra,2026-03,associate,114,2,2,208062,1.7543859649122806,0.009612519345195183,5.0
Rails,backend_infra,2026-03,director,26,1,1,79018,3.8461538461538463,0.012655344351919815,4.0
Rails,backend_infra,2026-03,entry,561,6,9,1182047,1.06951871657754,0.007613910445185344,8.0
Rails,backend_infra,2026-03,mid-senior,3353,75,83,8511831,2.236802863107665,0.009751133451780233,7.0
Rails,backend_infra,2026-03,unknown,264,1,1,772203,0.3787878787878788,0.0012949962639357785,8.0
React,frontend,2024-01,associate,1292,0,0,1818618,0.0,0.0,9.0
React,frontend,2024-01,director,86,0,0,218445,0.0,0.0,4.0
React,frontend,2024-01,entry,121,0,0,158075,0.0,0.0,5.0
React,frontend,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,13.0
React,frontend,2024-04,associate,210,0,0,363992,0.0,0.0,7.0
React,frontend,2024-04,director,20,0,0,37210,0.0,0.0,3.0
React,frontend,2024-04,entry,773,0,0,1412080,0.0,0.0,9.0
React,frontend,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,12.0
React,frontend,2024-04,unknown,853,0,0,1010770,0.0,0.0,10.0
React,frontend,2026-03,associate,114,0,0,208062,0.0,0.0,5.0
React,frontend,2026-03,director,26,0,0,79018,0.0,0.0,3.0
React,frontend,2026-03,entry,561,0,0,1182047,0.0,0.0,9.0
React,frontend,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,12.0
React,frontend,2026-03,unknown,264,0,0,772203,0.0,0.0,7.0
Redis,data,2024-01,associate,1292,15,15,1818618,1.1609907120743035,0.008248021299690204,6.0
Redis,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Redis,data,2024-01,entry,121,1,1,158075,0.8264462809917356,0.0063261110232484576,5.0
Redis,data,2024-01,mid-senior,20544,561,583,33010694,2.730724299065421,0.017660943450628453,5.0
Redis,data,2024-04,associate,210,4,5,363992,1.9047619047619049,0.013736565638805247,5.0
Redis,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
Redis,data,2024-04,entry,773,8,8,1412080,1.034928848641656,0.0056654013936887435,7.0
Redis,data,2024-04,mid-senior,2783,73,87,4949682,2.623068630973769,0.017576886757573518,5.0
Redis,data,2024-04,unknown,853,14,16,1010770,1.6412661195779603,0.015829516111479366,5.0
Redis,data,2026-03,associate,114,2,2,208062,1.7543859649122806,0.009612519345195183,5.0
Redis,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Redis,data,2026-03,entry,561,13,13,1182047,2.3172905525846703,0.010997870643045497,5.0
Redis,data,2026-03,mid-senior,3353,101,111,8511831,3.0122278556516555,0.013040672447561517,6.0
Redis,data,2026-03,unknown,264,4,4,772203,1.5151515151515151,0.005179985055743114,7.0
Redshift,data,2024-01,associate,1292,6,7,1818618,0.46439628482972134,0.003849076606522095,10.0
Redshift,data,2024-01,director,86,1,1,218445,1.1627906976744187,0.004577811348394333,3.0
Redshift,data,2024-01,entry,121,0,0,158075,0.0,0.0,6.0
Redshift,data,2024-01,mid-senior,20544,191,278,33010694,0.9297118380062305,0.008421513343524374,9.0
Redshift,data,2024-04,associate,210,2,2,363992,0.9523809523809524,0.005494626255522099,6.0
Redshift,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
Redshift,data,2024-04,entry,773,23,31,1412080,2.975420439844761,0.02195343040054388,5.0
