company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
Robert Half,2026,98,-0.01451261652841914,0.40012616881015456,0.07389976560352704,30.981005354537427,0.7064757718324779
Insulet Corporation,2026,31,-0.018671389614680865,0.4585027346266117,0.0,27.669022175616224,0.6754175636033707
Insight Global,2026,141,-0.01912007532095787,0.2869004099513304,0.12783985156689484,43.320145181744884,0.7180043126363761
Chewy,2026,32,-0.02123606866578772,0.20746128112051837,0.08587831116710092,22.8071743852755,0.67675214884835
Experis,2026,72,-0.021313373184171532,0.6127767341176873,0.006482561908466226,29.301036726431462,0.7179924290896292
Rivian and Volkswagen Group Technologies,2026,25,-0.022794177507835158,0.35027587415580536,0.04784573812762221,27.029899450905162,0.6937750504185246
EVONA,2026,23,-0.02431315093089914,0.4397906087802035,0.05186376162472309,54.52636723180201,0.7022775305226254
Innoventrics,2026,28,-0.03064022351546758,0.18474309768110572,0.0225896810337038,65.71466366966366,0.6955360468104675
Inside Higher Ed,2026,59,-0.03263212303528744,0.3250813814961712,0.017031562105816692,23.343167351049082,0.6868475762177705
Leidos,2026,258,-0.0335097449076915,0.18746342293460044,0.3186494928939515,23.044463136676395,0.7263053823884067
Lorven Technologies Inc.,2026,51,-0.03569727342028779,0.3171584672853287,0.01643574445704518,55.568493796769616,0.732851682598679
Veeva Systems,2026,29,-0.03572639565793928,0.5411573047119895,0.013420026705853145,34.15239880404911,0.7033154263968787
Riot Games,2026,28,-0.036009728163081386,0.26532401384062126,0.011643671450734137,32.72744627673881,0.6629755044983302
Oracle,2026,47,-0.048222427105686236,0.3527770999515554,0.02732584268619374,23.47264946720645,0.6977318454262238
CesiumAstro,2026,23,-0.04959056650375422,0.26329125524522784,0.015054799470071059,17.390345116570014,0.6905665569226731
Truist,2026,28,-0.05395954707717262,0.27518484919900366,0.009772241621931518,25.37153597698216,0.683119891767323
TalentAlly,2026,154,-0.054331935189181856,0.43511982309814146,0.013827937337631645,24.68487399526344,0.7013051487938298
Pentangle Tech Services | P5 Group,2026,38,-0.05671730985691704,0.3194413745982926,0.03254667384907442,33.91113310302359,0.7169336446593981
AT&T,2026,25,-0.060530178266010315,0.28131074256929345,0.06172637251797484,24.492996857693157,0.6931204236324534
